,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,Repetition
1176,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1177,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1178,F1 Macro,1.0,"ACF, correlation-only",ACF+Ridge,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1179,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1180,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1181,F1 Macro,1.0,"ACF, with covariable",ACF+Ridge,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1182,F1 Macro,1.0,KNN,KNN,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,16.5,0.0
1183,F1 Macro,1.0,KNN,KNN+ROs,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,72.2,0.0
1184,F1 Macro,1.0,DBC,DBC,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1185,F1 Macro,0.3471110113331171,Listwise Deletion,SVC,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1186,F1 Macro,0.24964667616539302,Listwise Deletion,RF,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1187,F1 Macro,0.3798417612659099,Listwise Deletion,Ridge,0.0549916139751625,0.01001998441719183,0.020994444169334686,0.03915313991088765,,0.0
1188,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1189,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1190,F1 Macro,1.0,"ACF, correlation-only",ACF+Ridge,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1191,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1192,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1193,F1 Macro,1.0,"ACF, with covariable",ACF+Ridge,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1194,F1 Macro,1.0,KNN,KNN,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,18.6,0.0
1195,F1 Macro,1.0,KNN,KNN+ROs,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,61.0,0.0
1196,F1 Macro,1.0,DBC,DBC,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1197,F1 Macro,0.983157819328032,Covariable Alone,SVC,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1198,F1 Macro,0.9740201145971071,Covariable Alone,RF,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1199,F1 Macro,0.5980392156862745,Covariable Alone,Ridge,0.015000000000000013,0.00950023514180209,0.01693910880571281,0.04119347934145075,,0.0
1200,F1 Macro,0.8553108153473259,"ACF, correlation-only",ACF+SVC,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1201,F1 Macro,0.9132171387073348,"ACF, correlation-only",ACF+RF,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1202,F1 Macro,0.826181031696795,"ACF, correlation-only",ACF+Ridge,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1203,F1 Macro,0.967933375684594,"ACF, with covariable",ACF+SVC,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1204,F1 Macro,0.9503965803770399,"ACF, with covariable",ACF+RF,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1205,F1 Macro,0.8612234187823647,"ACF, with covariable",ACF+Ridge,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1206,F1 Macro,0.6944759885936357,KNN,KNN,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,13.1,1.0
1207,F1 Macro,0.7854959108023275,KNN,KNN+ROs,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,48.9,1.0
1208,F1 Macro,0.878620573921799,DBC,DBC,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1209,F1 Macro,0.35010505499938205,Listwise Deletion,SVC,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1210,F1 Macro,0.3582825591433912,Listwise Deletion,RF,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1211,F1 Macro,0.2625322997416021,Listwise Deletion,Ridge,0.905,0.10354717801724472,0.02293698039157599,0.030376182927032952,,1.0
1212,F1 Macro,0.9352436457827423,"ACF, correlation-only",ACF+SVC,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1213,F1 Macro,0.9028654686741135,"ACF, correlation-only",ACF+RF,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1214,F1 Macro,0.8625099920063949,"ACF, correlation-only",ACF+Ridge,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1215,F1 Macro,0.9513759289598025,"ACF, with covariable",ACF+SVC,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1216,F1 Macro,0.9494609033511413,"ACF, with covariable",ACF+RF,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1217,F1 Macro,0.8937099251361942,"ACF, with covariable",ACF+Ridge,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1218,F1 Macro,0.606666535911819,KNN,KNN,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,7.3,1.0
1219,F1 Macro,0.7681257014590348,KNN,KNN+ROs,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,51.4,1.0
1220,F1 Macro,0.7985739750445632,DBC,DBC,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1221,F1 Macro,0.39873389083819055,Listwise Deletion,SVC,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1222,F1 Macro,0.41850955071294055,Listwise Deletion,RF,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1223,F1 Macro,0.3286929653593093,Listwise Deletion,Ridge,0.9045349857672899,0.10223299010793901,0.021308424814163784,0.043271882940330963,,1.0
1224,F1 Macro,0.9440959162270639,"ACF, correlation-only",ACF+SVC,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1225,F1 Macro,0.9142773490599577,"ACF, correlation-only",ACF+RF,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1226,F1 Macro,0.8697139386794559,"ACF, correlation-only",ACF+Ridge,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1227,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1228,F1 Macro,0.9571320876241501,"ACF, with covariable",ACF+RF,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1229,F1 Macro,0.9337106870614368,"ACF, with covariable",ACF+Ridge,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1230,F1 Macro,0.662256861283033,KNN,KNN,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,6.9,1.0
1231,F1 Macro,0.7647233772233774,KNN,KNN+ROs,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,88.4,1.0
1232,F1 Macro,0.8799010513296226,DBC,DBC,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1233,F1 Macro,0.281180156769647,Listwise Deletion,SVC,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1234,F1 Macro,0.3382512878696085,Listwise Deletion,RF,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1235,F1 Macro,0.36282450674974037,Listwise Deletion,Ridge,0.9040483477109175,0.10203795408761604,0.021940415432936455,0.04114013190211567,,1.0
1236,F1 Macro,0.9091573631047315,"ACF, correlation-only",ACF+SVC,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1237,F1 Macro,0.9013793103448275,"ACF, correlation-only",ACF+RF,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1238,F1 Macro,0.8822222222222221,"ACF, correlation-only",ACF+Ridge,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1239,F1 Macro,0.9523809523809524,"ACF, with covariable",ACF+SVC,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1240,F1 Macro,0.9676218228913712,"ACF, with covariable",ACF+RF,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1241,F1 Macro,0.8977807632980047,"ACF, with covariable",ACF+Ridge,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1242,F1 Macro,0.6589675952733279,KNN,KNN,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,10.2,1.0
1243,F1 Macro,0.7568487719031428,KNN,KNN+ROs,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,79.5,1.0
1244,F1 Macro,0.8070945391070521,DBC,DBC,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1245,F1 Macro,0.2691418840844128,Listwise Deletion,SVC,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1246,F1 Macro,0.3302102672292546,Listwise Deletion,RF,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1247,F1 Macro,0.3016131599205203,Listwise Deletion,Ridge,0.9035390802923059,0.10228427368597631,0.019451127265275592,0.03915405241345299,,1.0
1248,F1 Macro,0.8991921083198973,"ACF, correlation-only",ACF+SVC,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1249,F1 Macro,0.9070529860003544,"ACF, correlation-only",ACF+RF,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1250,F1 Macro,0.8612227997341266,"ACF, correlation-only",ACF+Ridge,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1251,F1 Macro,0.9666189656383101,"ACF, with covariable",ACF+SVC,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1252,F1 Macro,0.9494609033511413,"ACF, with covariable",ACF+RF,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1253,F1 Macro,0.9327636060309327,"ACF, with covariable",ACF+Ridge,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1254,F1 Macro,0.6109610843672133,KNN,KNN,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,9.5,1.0
1255,F1 Macro,0.7119165133635453,KNN,KNN+ROs,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,64.9,1.0
1256,F1 Macro,0.8418724641423451,DBC,DBC,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1257,F1 Macro,0.3007316723940435,Listwise Deletion,SVC,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1258,F1 Macro,0.3611698074348677,Listwise Deletion,RF,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1259,F1 Macro,0.31496362539479755,Listwise Deletion,Ridge,0.9030061312139033,0.10085859284061015,0.0244984634171089,0.0416157712169163,,1.0
1260,F1 Macro,0.9606871879545543,"ACF, correlation-only",ACF+SVC,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1261,F1 Macro,0.9346683274248667,"ACF, correlation-only",ACF+RF,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1262,F1 Macro,0.935468654779147,"ACF, correlation-only",ACF+Ridge,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1263,F1 Macro,0.9764123127727325,"ACF, with covariable",ACF+SVC,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1264,F1 Macro,0.9606871879545543,"ACF, with covariable",ACF+RF,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1265,F1 Macro,0.9410509931213505,"ACF, with covariable",ACF+Ridge,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1266,F1 Macro,0.6347651042499867,KNN,KNN,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,12.3,1.0
1267,F1 Macro,0.804704972446908,KNN,KNN+ROs,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,80.3,1.0
1268,F1 Macro,0.9098863186722803,DBC,DBC,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1269,F1 Macro,0.28256762853482037,Listwise Deletion,SVC,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1270,F1 Macro,0.36771929824561395,Listwise Deletion,RF,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1271,F1 Macro,0.4025146570601115,Listwise Deletion,Ridge,0.9024483992448239,0.09961134549957683,0.02485010135912727,0.03959498210474964,,1.0
1272,F1 Macro,0.9020264537505917,"ACF, correlation-only",ACF+SVC,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1273,F1 Macro,0.8753110047846889,"ACF, correlation-only",ACF+RF,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1274,F1 Macro,0.8447742733457019,"ACF, correlation-only",ACF+Ridge,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1275,F1 Macro,0.9764123127727325,"ACF, with covariable",ACF+SVC,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1276,F1 Macro,0.9514793323303962,"ACF, with covariable",ACF+RF,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1277,F1 Macro,0.8629035452564864,"ACF, with covariable",ACF+Ridge,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1278,F1 Macro,0.6879349942801255,KNN,KNN,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,14.6,1.0
1279,F1 Macro,0.7790733081978286,KNN,KNN+ROs,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,60.5,1.0
1280,F1 Macro,0.8813324501849092,DBC,DBC,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1281,F1 Macro,0.3054808870144981,Listwise Deletion,SVC,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1282,F1 Macro,0.33687890631441814,Listwise Deletion,RF,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1283,F1 Macro,0.39819913633849885,Listwise Deletion,Ridge,0.9018647319453788,0.10068197561177633,0.0191993018306488,0.03699182021385321,,1.0
1284,F1 Macro,0.9588166843574321,"ACF, correlation-only",ACF+SVC,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1285,F1 Macro,0.9008936376881981,"ACF, correlation-only",ACF+RF,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1286,F1 Macro,0.8532344108814698,"ACF, correlation-only",ACF+Ridge,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1287,F1 Macro,0.9834822269261815,"ACF, with covariable",ACF+SVC,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1288,F1 Macro,0.9754776492481412,"ACF, with covariable",ACF+RF,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1289,F1 Macro,0.9161107092141575,"ACF, with covariable",ACF+Ridge,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1290,F1 Macro,0.6530922431865828,KNN,KNN,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,9.7,1.0
1291,F1 Macro,0.7966921345652689,KNN,KNN+ROs,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,89.9,1.0
1292,F1 Macro,0.9184104721832632,DBC,DBC,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1293,F1 Macro,0.343745060850324,Listwise Deletion,SVC,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1294,F1 Macro,0.30882278159166027,Listwise Deletion,RF,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1295,F1 Macro,0.3100618358350317,Listwise Deletion,Ridge,0.9012539232857926,0.0999704516160666,0.02283888897268796,0.0354016449400934,,1.0
1296,F1 Macro,0.9170827262425126,"ACF, correlation-only",ACF+SVC,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1297,F1 Macro,0.9179518098544998,"ACF, correlation-only",ACF+RF,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1298,F1 Macro,0.8618271426854189,"ACF, correlation-only",ACF+Ridge,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1299,F1 Macro,0.9749886126627191,"ACF, with covariable",ACF+SVC,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1300,F1 Macro,0.9493303725976993,"ACF, with covariable",ACF+RF,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1301,F1 Macro,0.9150344045664243,"ACF, with covariable",ACF+Ridge,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1302,F1 Macro,0.700862133036046,KNN,KNN,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,6.9,1.0
1303,F1 Macro,0.8231886673962011,KNN,KNN+ROs,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,72.2,1.0
1304,F1 Macro,0.8450490196078432,DBC,DBC,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1305,F1 Macro,0.33872945236581603,Listwise Deletion,SVC,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1306,F1 Macro,0.2846328229922106,Listwise Deletion,RF,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1307,F1 Macro,0.21861999796927467,Listwise Deletion,Ridge,0.9006147111541893,0.09899968205200047,0.023494614901850036,0.03350375314585596,,1.0
1308,F1 Macro,0.9292369383181979,"ACF, correlation-only",ACF+SVC,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,,1.0
1309,F1 Macro,0.8817261920710197,"ACF, correlation-only",ACF+RF,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,,1.0
1310,F1 Macro,0.8783919004927313,"ACF, correlation-only",ACF+Ridge,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,,1.0
1311,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+SVC,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,,1.0
1312,F1 Macro,0.9834822269261815,"ACF, with covariable",ACF+RF,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,,1.0
1313,F1 Macro,0.9419649797651961,"ACF, with covariable",ACF+Ridge,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,,1.0
1314,F1 Macro,0.6828703703703703,KNN,KNN,0.8999457747486945,0.09898728495507836,0.02252585814217148,0.036012049138062524,15.6,1.0
